dx,days_since_index,n
7802,-100,3
7802,-99,11
7802,-98,4
7802,-97,3
7802,-96,11
7802,-95,10
7802,-94,9
7802,-93,6
7802,-92,3
7802,-91,9
7802,-90,1
7802,-89,2
7802,-88,5
7802,-87,4
7802,-86,6
7802,-85,6
7802,-84,5
7802,-83,0
7802,-82,8
7802,-81,10
7802,-80,8
7802,-79,4
7802,-78,0
7802,-77,2
7802,-76,3
7802,-75,0
7802,-74,9
7802,-73,10
7802,-72,6
7802,-71,7
7802,-70,7
7802,-69,0
7802,-68,0
7802,-67,6
7802,-66,4
7802,-65,2
7802,-64,5
7802,-63,0
7802,-62,5
7802,-61,1
7802,-60,5
7802,-59,5
7802,-58,7
7802,-57,4
7802,-56,10
7802,-55,1
7802,-54,4
7802,-53,6
7802,-52,8
7802,-51,6
7802,-50,5
7802,-49,8
7802,-48,7
7802,-47,1
7802,-46,6
7802,-45,9
7802,-44,4
7802,-43,10
7802,-42,10
7802,-41,12
7802,-40,9
7802,-39,6
7802,-38,6
7802,-37,9
7802,-36,4
7802,-35,1
7802,-34,5
7802,-33,12
7802,-32,15
7802,-31,10
7802,-30,6
7802,-29,6
7802,-28,5
7802,-27,13
7802,-26,14
7802,-25,1
7802,-24,9
7802,-23,6
7802,-22,5
7802,-21,12
7802,-20,3
7802,-19,3
7802,-18,8
7802,-17,16
7802,-16,8
7802,-15,6
7802,-14,9
7802,-13,8
7802,-12,12
7802,-11,0
7802,-10,13
7802,-9,8
7802,-8,21
7802,-7,15
7802,-6,25
7802,-5,16
7802,-4,18
7802,-3,3
7802,-2,12
7802,-1,12
78039,-365,4
78039,-364,2
78039,-363,2
78039,-362,2
78039,-361,0
78039,-360,4
78039,-359,2
78039,-358,2
78039,-357,0
78039,-356,3
78039,-355,3
78039,-354,0
78039,-353,0
78039,-352,3
78039,-351,1
78039,-350,3
78039,-349,1
78039,-348,2
78039,-347,1
78039,-346,6
78039,-345,1
78039,-344,4
78039,-343,0
78039,-342,2
78039,-341,0
78039,-340,1
78039,-339,3
78039,-338,1
78039,-337,0
78039,-336,4
78039,-335,1
78039,-334,2
78039,-333,5
78039,-332,4
78039,-331,1
78039,-330,1
78039,-329,2
78039,-328,3
78039,-327,2
78039,-326,2
78039,-325,3
78039,-324,4
78039,-323,3
78039,-322,2
78039,-321,0
78039,-320,2
78039,-319,2
78039,-318,2
78039,-317,3
78039,-316,1
78039,-315,1
78039,-314,4
78039,-313,2
78039,-312,6
78039,-311,0
78039,-310,2
78039,-309,2
78039,-308,2
78039,-307,3
78039,-306,3
78039,-305,0
78039,-304,2
78039,-303,0
78039,-302,1
78039,-301,0
78039,-300,1
78039,-299,5
78039,-298,4
78039,-297,0
78039,-296,4
78039,-295,6
78039,-294,1
78039,-293,6
78039,-292,5
78039,-291,1
78039,-290,2
78039,-289,2
78039,-288,2
78039,-287,2
78039,-286,3
78039,-285,2
78039,-284,3
78039,-283,4
78039,-282,2
78039,-281,5
78039,-280,1
78039,-279,5
78039,-278,0
78039,-277,4
78039,-276,3
78039,-275,2
78039,-274,0
78039,-273,4
78039,-272,6
78039,-271,0
78039,-270,4
78039,-269,0
78039,-268,0
78039,-267,3
78039,-266,0
78039,-265,7
78039,-264,1
78039,-263,4
78039,-262,2
78039,-261,3
78039,-260,6
78039,-259,2
78039,-258,1
78039,-257,2
78039,-256,3
78039,-255,2
78039,-254,4
78039,-253,3
78039,-252,3
78039,-251,0
78039,-250,5
78039,-249,3
78039,-248,3
78039,-247,4
78039,-246,1
78039,-245,1
78039,-244,2
78039,-243,2
78039,-242,5
78039,-241,2
78039,-240,4
78039,-239,0
78039,-238,4
78039,-237,2
78039,-236,3
78039,-235,0
78039,-234,5
78039,-233,8
78039,-232,1
78039,-231,4
78039,-230,0
78039,-229,5
78039,-228,1
78039,-227,6
78039,-226,1
78039,-225,2
78039,-224,0
78039,-223,7
78039,-222,0
78039,-221,3
78039,-220,4
78039,-219,2
78039,-218,5
78039,-217,0
78039,-216,4
78039,-215,3
78039,-214,2
78039,-213,3
78039,-212,1
78039,-211,2
78039,-210,2
78039,-209,2
78039,-208,1
78039,-207,1
78039,-206,2
78039,-205,5
78039,-204,2
78039,-203,3
78039,-202,4
78039,-201,4
78039,-200,0
78039,-199,2
78039,-198,3
78039,-197,5
78039,-196,2
78039,-195,6
78039,-194,2
78039,-193,2
78039,-192,0
78039,-191,6
78039,-190,3
78039,-189,0
78039,-188,0
78039,-187,4
78039,-186,5
78039,-185,4
78039,-184,4
78039,-183,4
78039,-182,2
78039,-181,2
78039,-180,3
78039,-179,1
78039,-178,1
78039,-177,1
78039,-176,5
78039,-175,3
78039,-174,3
78039,-173,2
78039,-172,2
78039,-171,2
78039,-170,3
78039,-169,1
78039,-168,4
78039,-167,3
78039,-166,3
78039,-165,2
78039,-164,1
78039,-163,0
78039,-162,0
78039,-161,5
78039,-160,3
78039,-159,1
78039,-158,4
78039,-157,3
78039,-156,4
78039,-155,3
78039,-154,8
78039,-153,4
78039,-152,5
78039,-151,0
78039,-150,5
78039,-149,3
78039,-148,4
78039,-147,3
78039,-146,5
78039,-145,3
78039,-144,4
78039,-143,2
78039,-142,2
78039,-141,7
78039,-140,6
78039,-139,7
78039,-138,5
78039,-137,0
78039,-136,8
78039,-135,5
78039,-134,3
78039,-133,6
78039,-132,2
78039,-131,0
78039,-130,3
78039,-129,8
78039,-128,1
78039,-127,2
78039,-126,5
78039,-125,7
78039,-124,4
78039,-123,1
78039,-122,3
78039,-121,4
78039,-120,9
78039,-119,0
78039,-118,2
78039,-117,3
78039,-116,3
78039,-115,1
78039,-114,4
78039,-113,8
78039,-112,0
78039,-111,0
78039,-110,1
78039,-109,6
78039,-108,3
78039,-107,9
78039,-106,4
78039,-105,3
78039,-104,2
78039,-103,6
78039,-102,3
78039,-101,4
78039,-100,6
78039,-99,6
78039,-98,1
78039,-97,2
78039,-96,2
78039,-95,4
78039,-94,4
78039,-93,7
78039,-92,0
78039,-91,7
78039,-90,2
78039,-89,6
78039,-88,0
78039,-87,0
78039,-86,3
78039,-85,5
78039,-84,3
78039,-83,0
78039,-82,1
78039,-81,3
78039,-80,6
78039,-79,3
78039,-78,4
78039,-77,7
78039,-76,3
78039,-75,1
78039,-74,9
78039,-73,5
78039,-72,5
78039,-71,4
78039,-70,6
78039,-69,5
78039,-68,9
78039,-67,1
78039,-66,3
78039,-65,8
78039,-64,4
78039,-63,7
78039,-62,7
78039,-61,3
78039,-60,1
78039,-59,5
78039,-58,1
78039,-57,5
78039,-56,2
78039,-55,0
78039,-54,3
78039,-53,4
78039,-52,11
78039,-51,4
78039,-50,2
78039,-49,9
78039,-48,2
78039,-47,6
78039,-46,5
78039,-45,8
78039,-44,3
78039,-43,3
78039,-42,13
78039,-41,4
78039,-40,7
78039,-39,7
78039,-38,7
78039,-37,4
78039,-36,9
78039,-35,11
78039,-34,7
78039,-33,11
78039,-32,9
78039,-31,1
78039,-30,8
78039,-29,6
78039,-28,11
78039,-27,12
78039,-26,10
78039,-25,4
78039,-24,7
78039,-23,8
78039,-22,8
78039,-21,11
78039,-20,6
78039,-19,3
78039,-18,10
78039,-17,4
78039,-16,12
78039,-15,9
78039,-14,10
78039,-13,12
78039,-12,13
78039,-11,11
78039,-10,12
78039,-9,9
78039,-8,9
78039,-7,12
78039,-6,14
78039,-5,8
78039,-4,21
78039,-3,11
78039,-2,13
78039,-1,13
7804,-365,6
7804,-364,7
7804,-363,6
7804,-362,7
7804,-361,8
7804,-360,6
7804,-359,3
7804,-358,0
7804,-357,0
7804,-356,4
7804,-355,0
7804,-354,2
7804,-353,5
7804,-352,3
7804,-351,6
7804,-350,5
7804,-349,8
7804,-348,4
7804,-347,7
7804,-346,6
7804,-345,2
7804,-344,6
7804,-343,1
7804,-342,4
7804,-341,3
7804,-340,1
7804,-339,8
7804,-338,6
7804,-337,3
7804,-336,3
7804,-335,5
7804,-334,4
7804,-333,3
7804,-332,7
7804,-331,3
7804,-330,3
7804,-329,4
7804,-328,2
7804,-327,5
7804,-326,5
7804,-325,3
7804,-324,3
7804,-323,4
7804,-322,0
7804,-321,8
7804,-320,6
7804,-319,10
7804,-318,0
7804,-317,1
7804,-316,0
7804,-315,1
7804,-314,6
7804,-313,6
7804,-312,8
7804,-311,1
7804,-310,4
7804,-309,0
7804,-308,9
7804,-307,9
7804,-306,3
7804,-305,5
7804,-304,5
7804,-303,6
7804,-302,2
7804,-301,3
7804,-300,5
7804,-299,10
7804,-298,8
7804,-297,4
7804,-296,8
7804,-295,5
7804,-294,2
7804,-293,3
7804,-292,4
7804,-291,5
7804,-290,4
7804,-289,0
7804,-288,7
7804,-287,5
7804,-286,5
7804,-285,11
7804,-284,6
7804,-283,4
7804,-282,6
7804,-281,4
7804,-280,9
7804,-279,9
7804,-278,4
7804,-277,5
7804,-276,1
7804,-275,3
7804,-274,4
7804,-273,4
7804,-272,2
7804,-271,4
7804,-270,2
7804,-269,1
7804,-268,11
7804,-267,7
7804,-266,6
7804,-265,6
7804,-264,5
7804,-263,7
7804,-262,3
7804,-261,8
7804,-260,5
7804,-259,4
7804,-258,7
7804,-257,0
7804,-256,10
7804,-255,6
7804,-254,10
7804,-253,7
7804,-252,6
7804,-251,4
7804,-250,6
7804,-249,3
7804,-248,2
7804,-247,6
7804,-246,4
7804,-245,7
7804,-244,4
7804,-243,0
7804,-242,1
7804,-241,7
7804,-240,7
7804,-239,8
7804,-238,9
7804,-237,3
7804,-236,3
7804,-235,6
7804,-234,5
7804,-233,5
7804,-232,5
7804,-231,7
7804,-230,4
7804,-229,4
7804,-228,5
7804,-227,7
7804,-226,1
7804,-225,5
7804,-224,6
7804,-223,3
7804,-222,4
7804,-221,2
7804,-220,5
7804,-219,3
7804,-218,5
7804,-217,8
7804,-216,6
7804,-215,8
7804,-214,7
7804,-213,3
7804,-212,2
7804,-211,6
7804,-210,6
7804,-209,0
7804,-208,4
7804,-207,1
7804,-206,7
7804,-205,5
7804,-204,0
7804,-203,2
7804,-202,4
7804,-201,7
7804,-200,4
7804,-199,2
7804,-198,4
7804,-197,1
7804,-196,6
7804,-195,2
7804,-194,2
7804,-193,4
7804,-192,5
7804,-191,2
7804,-190,6
7804,-189,6
7804,-188,5
7804,-187,3
7804,-186,5
7804,-185,4
7804,-184,3
7804,-183,5
7804,-182,3
7804,-181,5
7804,-180,2
7804,-179,8
7804,-178,3
7804,-177,3
7804,-176,5
7804,-175,7
7804,-174,6
7804,-173,0
7804,-172,2
7804,-171,5
7804,-170,1
7804,-169,6
7804,-168,1
7804,-167,3
7804,-166,6
7804,-165,5
7804,-164,10
7804,-163,4
7804,-162,5
7804,-161,11
7804,-160,4
7804,-159,4
7804,-158,5
7804,-157,8
7804,-156,1
7804,-155,13
7804,-154,5
7804,-153,5
7804,-152,6
7804,-151,0
7804,-150,12
7804,-149,4
7804,-148,4
7804,-147,5
7804,-146,5
7804,-145,8
7804,-144,8
7804,-143,6
7804,-142,6
7804,-141,2
7804,-140,3
7804,-139,6
7804,-138,12
7804,-137,8
7804,-136,7
7804,-135,3
7804,-134,9
7804,-133,8
7804,-132,4
7804,-131,0
7804,-130,5
7804,-129,3
7804,-128,5
7804,-127,3
7804,-126,7
7804,-125,0
7804,-124,1
7804,-123,1
7804,-122,9
7804,-121,3
7804,-120,7
7804,-119,13
7804,-118,7
7804,-117,12
7804,-116,10
7804,-115,9
7804,-114,13
7804,-113,11
7804,-112,8
7804,-111,6
7804,-110,8
7804,-109,1
7804,-108,2
7804,-107,4
7804,-106,12
7804,-105,6
7804,-104,6
7804,-103,6
7804,-102,4
7804,-101,10
7804,-100,7
7804,-99,5
7804,-98,0
7804,-97,5
7804,-96,2
7804,-95,3
7804,-94,7
7804,-93,8
7804,-92,3
7804,-91,7
7804,-90,3
7804,-89,9
7804,-88,10
7804,-87,6
7804,-86,4
7804,-85,11
7804,-84,5
7804,-83,2
7804,-82,0
7804,-81,6
7804,-80,14
7804,-79,5
7804,-78,7
7804,-77,8
7804,-76,10
7804,-75,13
7804,-74,13
7804,-73,4
7804,-72,6
7804,-71,5
7804,-70,14
7804,-69,7
7804,-68,9
7804,-67,3
7804,-66,5
7804,-65,8
7804,-64,10
7804,-63,14
7804,-62,5
7804,-61,7
7804,-60,4
7804,-59,9
7804,-58,6
7804,-57,4
7804,-56,9
7804,-55,5
7804,-54,7
7804,-53,6
7804,-52,7
7804,-51,13
7804,-50,5
7804,-49,8
7804,-48,4
7804,-47,8
7804,-46,8
7804,-45,8
7804,-44,15
7804,-43,8
7804,-42,11
7804,-41,10
7804,-40,9
7804,-39,9
7804,-38,5
7804,-37,14
7804,-36,11
7804,-35,10
7804,-34,9
7804,-33,9
7804,-32,5
7804,-31,8
7804,-30,6
7804,-29,11
7804,-28,14
7804,-27,8
7804,-26,13
7804,-25,9
7804,-24,14
7804,-23,12
7804,-22,10
7804,-21,2
7804,-20,7
7804,-19,5
7804,-18,11
7804,-17,10
7804,-16,7
7804,-15,8
7804,-14,11
7804,-13,15
7804,-12,13
7804,-11,13
7804,-10,13
7804,-9,13
7804,-8,21
7804,-7,18
7804,-6,19
7804,-5,14
7804,-4,11
7804,-3,13
7804,-2,16
7804,-1,21
78052,-365,0
78052,-364,3
78052,-363,0
78052,-362,1
78052,-361,0
78052,-360,1
78052,-359,1
78052,-358,1
78052,-357,3
78052,-356,0
78052,-355,0
78052,-354,4
78052,-353,2
78052,-352,0
78052,-351,1
78052,-350,1
78052,-349,2
78052,-348,1
78052,-347,2
78052,-346,0
78052,-345,0
78052,-344,2
78052,-343,1
78052,-342,3
78052,-341,1
78052,-340,1
78052,-339,0
78052,-338,3
78052,-337,0
78052,-336,2
78052,-335,2
78052,-334,3
78052,-333,1
78052,-332,2
78052,-331,2
78052,-330,4
78052,-329,2
78052,-328,0
78052,-327,0
78052,-326,2
78052,-325,0
78052,-324,0
78052,-323,0
78052,-322,1
78052,-321,1
78052,-320,1
78052,-319,1
78052,-318,3
78052,-317,0
78052,-316,0
78052,-315,1
78052,-314,2
78052,-313,2
78052,-312,3
78052,-311,1
78052,-310,0
78052,-309,0
78052,-308,1
78052,-307,0
78052,-306,2
78052,-305,2
78052,-304,0
78052,-303,0
78052,-302,0
78052,-301,3
78052,-300,1
78052,-299,2
78052,-298,3
78052,-297,2
78052,-296,3
78052,-295,0
78052,-294,4
78052,-293,3
78052,-292,0
78052,-291,2
78052,-290,0
78052,-289,0
78052,-288,1
78052,-287,1
78052,-286,0
78052,-285,0
78052,-284,0
78052,-283,0
78052,-282,0
78052,-281,1
78052,-280,2
78052,-279,3
78052,-278,1
78052,-277,0
78052,-276,3
78052,-275,5
78052,-274,0
78052,-273,1
78052,-272,2
78052,-271,1
78052,-270,0
78052,-269,1
78052,-268,0
78052,-267,3
78052,-266,1
78052,-265,2
78052,-264,2
78052,-263,0
78052,-262,1
78052,-261,0
78052,-260,3
78052,-259,2
78052,-258,1
78052,-257,0
78052,-256,1
78052,-255,2
78052,-254,1
78052,-253,1
78052,-252,0
78052,-251,1
78052,-250,3
78052,-249,3
78052,-248,2
78052,-247,2
78052,-246,0
78052,-245,0
78052,-244,0
78052,-243,0
78052,-242,0
78052,-241,1
78052,-240,4
78052,-239,2
78052,-238,0
78052,-237,4
78052,-236,1
78052,-235,0
78052,-234,1
78052,-233,3
78052,-232,3
78052,-231,2
78052,-230,1
78052,-229,0
78052,-228,2
78052,-227,0
78052,-226,3
78052,-225,0
78052,-224,0
78052,-223,5
78052,-222,2
78052,-221,0
78052,-220,0
78052,-219,1
78052,-218,0
78052,-217,1
78052,-216,1
78052,-215,0
78052,-214,0
78052,-213,2
78052,-212,1
78052,-211,5
78052,-210,2
78052,-209,1
78052,-208,1
78052,-207,0
78052,-206,0
78052,-205,0
78052,-204,2
78052,-203,3
78052,-202,1
78052,-201,0
78052,-200,2
78052,-199,1
78052,-198,0
78052,-197,1
78052,-196,0
78052,-195,2
78052,-194,2
78052,-193,1
78052,-192,4
78052,-191,1
78052,-190,1
78052,-189,2
78052,-188,0
78052,-187,2
78052,-186,3
78052,-185,2
78052,-184,0
78052,-183,2
78052,-182,0
78052,-181,2
78052,-180,4
78052,-179,2
78052,-178,1
78052,-177,4
78052,-176,5
78052,-175,1
78052,-174,5
78052,-173,2
78052,-172,1
78052,-171,0
78052,-170,1
78052,-169,0
78052,-168,3
78052,-167,3
78052,-166,0
78052,-165,2
78052,-164,2
78052,-163,2
78052,-162,1
78052,-161,1
78052,-160,2
78052,-159,0
78052,-158,2
78052,-157,3
78052,-156,3
78052,-155,3
78052,-154,4
78052,-153,0
78052,-152,2
78052,-151,3
78052,-150,1
78052,-149,4
78052,-148,0
78052,-147,1
78052,-146,0
78052,-145,2
78052,-144,1
78052,-143,1
78052,-142,0
78052,-141,2
78052,-140,2
78052,-139,5
78052,-138,3
78052,-137,0
78052,-136,2
78052,-135,3
78052,-134,0
78052,-133,2
78052,-132,3
78052,-131,1
78052,-130,4
78052,-129,0
78052,-128,4
78052,-127,2
78052,-126,0
78052,-125,0
78052,-124,1
78052,-123,3
78052,-122,1
78052,-121,3
78052,-120,5
78052,-119,2
78052,-118,1
78052,-117,1
78052,-116,5
78052,-115,1
78052,-114,1
78052,-113,0
78052,-112,1
78052,-111,2
78052,-110,0
78052,-109,2
78052,-108,2
78052,-107,3
78052,-106,2
78052,-105,5
78052,-104,1
78052,-103,2
78052,-102,0
78052,-101,0
78052,-100,0
78052,-99,0
78052,-98,1
78052,-97,4
78052,-96,2
78052,-95,4
78052,-94,0
78052,-93,0
78052,-92,1
78052,-91,4
78052,-90,3
78052,-89,2
78052,-88,1
78052,-87,0
78052,-86,3
78052,-85,4
78052,-84,4
78052,-83,3
78052,-82,1
78052,-81,0
78052,-80,0
78052,-79,3
78052,-78,0
78052,-77,2
78052,-76,3
78052,-75,3
78052,-74,1
78052,-73,3
78052,-72,0
78052,-71,4
78052,-70,1
78052,-69,1
78052,-68,5
78052,-67,2
78052,-66,3
78052,-65,3
78052,-64,0
78052,-63,0
78052,-62,0
78052,-61,2
78052,-60,1
78052,-59,1
78052,-58,1
78052,-57,3
78052,-56,0
78052,-55,3
78052,-54,1
78052,-53,2
78052,-52,2
78052,-51,4
78052,-50,3
78052,-49,0
78052,-48,2
78052,-47,2
78052,-46,5
78052,-45,5
78052,-44,3
78052,-43,3
78052,-42,5
78052,-41,2
78052,-40,1
78052,-39,2
78052,-38,0
78052,-37,3
78052,-36,7
78052,-35,5
78052,-34,2
78052,-33,3
78052,-32,8
78052,-31,0
78052,-30,4
78052,-29,4
78052,-28,2
78052,-27,0
78052,-26,0
78052,-25,4
78052,-24,0
78052,-23,4
78052,-22,6
78052,-21,1
78052,-20,1
78052,-19,4
78052,-18,4
78052,-17,1
78052,-16,2
78052,-15,2
78052,-14,3
78052,-13,5
78052,-12,4
78052,-11,0
78052,-10,5
78052,-9,5
78052,-8,1
78052,-7,0
78052,-6,0
78052,-5,4
78052,-4,0
78052,-3,5
78052,-2,0
78052,-1,3
78053,-365,2
78053,-364,2
78053,-363,2
78053,-362,2
78053,-361,1
78053,-360,2
78053,-359,3
78053,-358,1
78053,-357,4
78053,-356,2
78053,-355,2
78053,-354,1
78053,-353,1
78053,-352,0
78053,-351,1
78053,-350,2
78053,-349,2
78053,-348,1
78053,-347,1
78053,-346,0
78053,-345,1
78053,-344,3
78053,-343,2
78053,-342,0
78053,-341,2
78053,-340,0
78053,-339,5
78053,-338,1
78053,-337,2
78053,-336,2
78053,-335,2
78053,-334,1
78053,-333,2
78053,-332,0
78053,-331,2
78053,-330,4
78053,-329,2
78053,-328,3
78053,-327,2
78053,-326,1
78053,-325,0
78053,-324,0
78053,-323,0
78053,-322,2
78053,-321,3
78053,-320,2
78053,-319,1
78053,-318,2
78053,-317,1
78053,-316,0
78053,-315,0
78053,-314,0
78053,-313,1
78053,-312,2
78053,-311,3
78053,-310,3
78053,-309,3
78053,-308,0
78053,-307,0
78053,-306,4
78053,-305,0
78053,-304,1
78053,-303,2
78053,-302,3
78053,-301,0
78053,-300,0
78053,-299,0
78053,-298,0
78053,-297,1
78053,-296,3
78053,-295,3
78053,-294,2
78053,-293,3
78053,-292,0
78053,-291,1
78053,-290,4
78053,-289,2
78053,-288,1
78053,-287,2
78053,-286,3
78053,-285,0
78053,-284,0
78053,-283,1
78053,-282,0
78053,-281,1
78053,-280,0
78053,-279,2
78053,-278,3
78053,-277,1
78053,-276,2
78053,-275,1
78053,-274,1
78053,-273,0
78053,-272,1
78053,-271,1
78053,-270,3
78053,-269,0
78053,-268,3
78053,-267,1
78053,-266,1
78053,-265,5
78053,-264,0
78053,-263,1
78053,-262,2
78053,-261,0
78053,-260,1
78053,-259,0
78053,-258,1
78053,-257,0
78053,-256,0
78053,-255,1
78053,-254,1
78053,-253,0
78053,-252,0
78053,-251,0
78053,-250,1
78053,-249,0
78053,-248,1
78053,-247,2
78053,-246,3
78053,-245,1
78053,-244,0
78053,-243,1
78053,-242,0
78053,-241,0
78053,-240,3
78053,-239,2
78053,-238,0
78053,-237,0
78053,-236,2
78053,-235,1
78053,-234,0
78053,-233,2
78053,-232,0
78053,-231,1
78053,-230,2
78053,-229,3
78053,-228,2
78053,-227,5
78053,-226,3
78053,-225,1
78053,-224,3
78053,-223,1
78053,-222,5
78053,-221,0
78053,-220,3
78053,-219,5
78053,-218,3
78053,-217,3
78053,-216,1
78053,-215,5
78053,-214,4
78053,-213,5
78053,-212,0
78053,-211,0
78053,-210,0
78053,-209,1
78053,-208,2
78053,-207,1
78053,-206,1
78053,-205,0
78053,-204,0
78053,-203,1
78053,-202,1
78053,-201,0
78053,-200,2
78053,-199,2
78053,-198,5
78053,-197,5
78053,-196,1
78053,-195,1
78053,-194,0
78053,-193,3
78053,-192,2
78053,-191,1
78053,-190,2
78053,-189,3
78053,-188,4
78053,-187,1
78053,-186,1
78053,-185,0
78053,-184,0
78053,-183,4
78053,-182,2
78053,-181,3
78053,-180,2
78053,-179,5
78053,-178,4
78053,-177,2
78053,-176,4
78053,-175,3
78053,-174,0
78053,-173,4
78053,-172,1
78053,-171,3
78053,-170,4
78053,-169,2
78053,-168,0
78053,-167,2
78053,-166,2
78053,-165,2
78053,-164,2
78053,-163,2
78053,-162,1
78053,-161,0
78053,-160,2
78053,-159,0
78053,-158,1
78053,-157,1
78053,-156,1
78053,-155,1
78053,-154,2
78053,-153,0
78053,-152,3
78053,-151,0
78053,-150,2
78053,-149,2
78053,-148,1
78053,-147,1
78053,-146,0
78053,-145,3
78053,-144,0
78053,-143,4
78053,-142,0
78053,-141,2
78053,-140,2
78053,-139,2
78053,-138,2
78053,-137,2
78053,-136,2
78053,-135,0
78053,-134,4
78053,-133,2
78053,-132,3
78053,-131,2
78053,-130,5
78053,-129,0
78053,-128,1
78053,-127,2
78053,-126,3
78053,-125,2
78053,-124,1
78053,-123,1
78053,-122,2
78053,-121,5
78053,-120,2
78053,-119,0
78053,-118,1
78053,-117,2
78053,-116,5
78053,-115,0
78053,-114,0
78053,-113,2
78053,-112,2
78053,-111,2
78053,-110,1
78053,-109,4
78053,-108,1
78053,-107,3
78053,-106,1
78053,-105,2
78053,-104,2
78053,-103,4
78053,-102,0
78053,-101,3
78053,-100,1
78053,-99,3
78053,-98,4
78053,-97,1
78053,-96,3
78053,-95,0
78053,-94,1
78053,-93,1
78053,-92,2
78053,-91,6
78053,-90,0
78053,-89,1
78053,-88,0
78053,-87,1
78053,-86,1
78053,-85,1
78053,-84,2
78053,-83,0
78053,-82,5
78053,-81,0
78053,-80,2
78053,-79,2
78053,-78,2
78053,-77,0
78053,-76,0
78053,-75,1
78053,-74,1
78053,-73,1
78053,-72,3
78053,-71,2
78053,-70,3
78053,-69,3
78053,-68,4
78053,-67,1
78053,-66,3
78053,-65,0
78053,-64,3
78053,-63,1
78053,-62,1
78053,-61,2
78053,-60,4
78053,-59,2
78053,-58,4
78053,-57,2
78053,-56,5
78053,-55,0
78053,-54,1
78053,-53,1
78053,-52,4
78053,-51,2
78053,-50,2
78053,-49,5
78053,-48,2
78053,-47,5
78053,-46,3
78053,-45,3
78053,-44,2
78053,-43,2
78053,-42,3
78053,-41,3
78053,-40,4
78053,-39,3
78053,-38,0
78053,-37,4
78053,-36,2
78053,-35,1
78053,-34,1
78053,-33,3
78053,-32,5
78053,-31,7
78053,-30,2
78053,-29,0
78053,-28,4
78053,-27,3
78053,-26,5
78053,-25,7
78053,-24,0
78053,-23,3
78053,-22,2
78053,-21,2
78053,-20,3
78053,-19,1
78053,-18,7
78053,-17,5
78053,-16,3
78053,-15,4
78053,-14,9
78053,-13,0
78053,-12,4
78053,-11,5
78053,-10,6
78053,-9,3
78053,-8,0
78053,-7,3
78053,-6,3
78053,-5,6
78053,-4,7
78053,-3,6
78053,-2,4
78053,-1,4
78057,-365,7
78057,-364,1
78057,-363,0
78057,-362,3
78057,-361,0
78057,-360,3
78057,-359,2
78057,-358,2
78057,-357,0
78057,-356,1
78057,-355,3
78057,-354,1
78057,-353,2
78057,-352,2
78057,-351,3
78057,-350,1
78057,-349,3
78057,-348,0
78057,-347,3
78057,-346,0
78057,-345,1
78057,-344,4
78057,-343,1
78057,-342,3
78057,-341,4
78057,-340,2
78057,-339,3
78057,-338,4
78057,-337,2
78057,-336,0
78057,-335,2
78057,-334,0
78057,-333,2
78057,-332,1
78057,-331,0
78057,-330,8
78057,-329,1
78057,-328,2
78057,-327,0
78057,-326,2
78057,-325,2
78057,-324,5
78057,-323,5
78057,-322,0
78057,-321,1
78057,-320,1
78057,-319,2
78057,-318,0
78057,-317,0
78057,-316,2
78057,-315,2
78057,-314,0
78057,-313,2
78057,-312,2
78057,-311,2
78057,-310,5
78057,-309,2
78057,-308,3
78057,-307,2
78057,-306,3
78057,-305,0
78057,-304,0
78057,-303,2
78057,-302,1
78057,-301,5
78057,-300,2
78057,-299,0
78057,-298,1
78057,-297,1
78057,-296,3
78057,-295,1
78057,-294,2
78057,-293,1
78057,-292,2
78057,-291,4
78057,-290,0
78057,-289,4
78057,-288,7
78057,-287,5
78057,-286,3
78057,-285,4
78057,-284,3
78057,-283,2
78057,-282,2
78057,-281,1
78057,-280,0
78057,-279,0
78057,-278,4
78057,-277,0
78057,-276,0
78057,-275,1
78057,-274,2
78057,-273,0
78057,-272,3
78057,-271,3
78057,-270,2
78057,-269,0
78057,-268,0
78057,-267,1
78057,-266,4
78057,-265,2
78057,-264,3
78057,-263,1
78057,-262,2
78057,-261,3
78057,-260,0
78057,-259,4
78057,-258,0
78057,-257,1
78057,-256,3
78057,-255,1
78057,-254,1
78057,-253,1
78057,-252,3
78057,-251,4
78057,-250,4
78057,-249,8
78057,-248,3
78057,-247,1
78057,-246,1
78057,-245,0
78057,-244,0
78057,-243,3
78057,-242,3
78057,-241,3
78057,-240,4
78057,-239,3
78057,-238,2
78057,-237,3
78057,-236,2
78057,-235,0
78057,-234,3
78057,-233,2
78057,-232,1
78057,-231,5
78057,-230,1
78057,-229,4
78057,-228,1
78057,-227,3
78057,-226,0
78057,-225,3
78057,-224,0
78057,-223,2
78057,-222,1
78057,-221,7
78057,-220,0
78057,-219,0
78057,-218,0
78057,-217,0
78057,-216,1
78057,-215,3
78057,-214,1
78057,-213,1
78057,-212,3
78057,-211,1
78057,-210,0
78057,-209,2
78057,-208,0
78057,-207,3
78057,-206,1
78057,-205,3
78057,-204,2
78057,-203,3
78057,-202,3
78057,-201,1
78057,-200,2
78057,-199,0
78057,-198,4
78057,-197,0
78057,-196,2
78057,-195,2
78057,-194,1
78057,-193,4
78057,-192,0
78057,-191,0
78057,-190,5
78057,-189,2
78057,-188,3
78057,-187,3
78057,-186,5
78057,-185,3
78057,-184,1
78057,-183,2
78057,-182,2
78057,-181,0
78057,-180,0
78057,-179,2
78057,-178,1
